Case_Name,Alpha_deg,Panel_XC,Cp_Solid,Cp_Porous,Leakage_Velocity
Large Pores,5.0,0.259996,-0.550058,-0.598481,0.000000
Large Pores,5.0,0.251430,-0.558983,-0.607561,0.000000
Large Pores,5.0,0.242961,-0.567814,-0.616529,0.000000
Large Pores,5.0,0.234591,-0.576537,-0.625374,0.000000
Large Pores,5.0,0.226323,-0.585139,-0.634080,0.000000
Large Pores,5.0,0.218160,-0.593604,-0.642634,0.000000
Large Pores,5.0,0.210107,-0.601917,-0.651022,0.000000
Large Pores,5.0,0.202165,-0.610060,-0.659229,0.000000
Large Pores,5.0,0.194338,-0.618016,-0.667240,0.000000
Large Pores,5.0,0.186628,-0.625765,-0.675040,0.000000
Large Pores,5.0,0.179040,-0.633286,-0.682612,0.000000
Large Pores,5.0,0.171575,-0.640557,-0.689938,0.000000
Large Pores,5.0,0.164237,-0.647555,-0.696998,0.000000
Large Pores,5.0,0.157028,-0.654251,-0.703772,0.000000
Large Pores,5.0,0.149951,-0.660618,-0.710236,0.000000
Large Pores,5.0,0.143010,-0.666625,-0.716365,0.000000
Large Pores,5.0,0.136206,-0.672235,-0.722127,0.000000
Large Pores,5.0,0.129542,-0.677410,-0.727489,0.000000
Large Pores,5.0,0.123021,-0.682107,-0.732415,0.000000
Large Pores,5.0,0.116646,-0.686277,-0.736858,0.000000
Large Pores,5.0,0.110418,-0.689866,-0.740771,0.000000
Large Pores,5.0,0.104341,-0.692811,-0.744094,0.000000
Large Pores,5.0,0.098416,-0.695042,-0.746762,0.000000
Large Pores,5.0,0.092645,-0.696479,-0.748698,0.000000
Large Pores,5.0,0.087032,-0.697030,-0.749814,0.000000
Large Pores,5.0,0.081578,-0.696591,-0.750008,0.000000
Large Pores,5.0,0.076286,-0.695039,-0.749160,0.000000
Large Pores,5.0,0.071156,-0.692237,-0.747134,0.000000
Large Pores,5.0,0.066192,-0.688023,-0.743769,0.000000
Large Pores,5.0,0.061396,-0.682212,-0.738881,0.000000
Large Pores,5.0,0.056768,-0.674589,-0.732254,0.000000
Large Pores,5.0,0.052311,-0.664907,-0.723638,0.000000
Large Pores,5.0,0.048027,-0.652882,-0.712746,0.000000
Large Pores,5.0,0.043917,-0.638185,-0.699241,0.000000
Large Pores,5.0,0.039983,-0.620442,-0.682742,0.000000
Large Pores,5.0,0.036226,-0.599222,-0.662807,0.000000
Large Pores,5.0,0.032648,-0.574044,-0.638938,0.000000
Large Pores,5.0,0.029251,-0.544365,-0.610570,0.000000
Large Pores,5.0,0.026034,-0.509587,-0.577080,0.000000
Large Pores,5.0,0.023001,-0.469062,-0.537784,0.000000
Large Pores,5.0,0.020151,-0.422112,-0.491959,0.000000
Large Pores,5.0,0.017486,-0.368045,-0.438862,0.000000
Large Pores,5.0,0.015008,-0.306211,-0.377772,0.000000
Large Pores,5.0,0.012716,-0.236049,-0.308053,0.000000
Large Pores,5.0,0.010612,-0.157186,-0.229237,0.000000
Large Pores,5.0,0.008697,-0.069534,-0.141136,0.000000
Large Pores,5.0,0.006971,0.026576,-0.043971,0.000000
Large Pores,5.0,0.005436,0.130258,0.061483,0.000000
Large Pores,5.0,0.004091,0.239955,0.173769,0.000000
Large Pores,5.0,0.002937,0.353369,0.290664,0.000000
Large Pores,5.0,0.001974,0.467479,0.409186,0.000000
Large Pores,5.0,0.001204,0.578679,0.525718,0.000000
Large Pores,5.0,0.000626,0.683053,0.636272,0.000000
Large Pores,5.0,0.000241,0.776745,0.736860,0.000000
Large Pores,5.0,0.000048,0.856355,0.823891,0.000000
Large Pores,5.0,0.000048,0.919308,0.894558,0.000000
Large Pores,5.0,0.000241,0.964635,0.947769,0.000000
Large Pores,5.0,0.000626,0.991504,0.982503,0.000000
Large Pores,5.0,0.001204,0.999995,0.998615,0.000000
Large Pores,5.0,0.001974,0.991173,0.996935,0.000000
Large Pores,5.0,0.002937,0.966955,0.979163,0.000000
Large Pores,5.0,0.004091,0.929849,0.947612,0.000000
Large Pores,5.0,0.005436,0.882644,0.904892,0.000000
Large Pores,5.0,0.006971,0.828128,0.853598,0.000000
Large Pores,5.0,0.008697,0.768867,0.796033,0.000000
Large Pores,5.0,0.010612,0.707076,0.733946,0.000000
Large Pores,5.0,0.012716,0.644557,0.668129,0.000000
Large Pores,5.0,0.015008,0.582705,0.597156,0.000000
Large Pores,5.0,0.017486,0.522542,0.508073,0.000000
Large Pores,5.0,0.020151,0.464774,0.458501,-0.415538
Large Pores,5.0,0.023001,0.409851,0.451387,-0.391803
Large Pores,5.0,0.026034,0.358027,0.427157,-0.354190
Large Pores,5.0,0.029251,0.309406,0.398542,-0.313673
Large Pores,5.0,0.032648,0.263989,0.368699,-0.272862
Large Pores,5.0,0.036226,0.221703,0.338874,-0.232755
Large Pores,5.0,0.039983,0.182427,0.309657,-0.193788
Large Pores,5.0,0.043917,0.146014,0.281346,-0.156152
Large Pores,5.0,0.048027,0.112299,0.254089,-0.119907
Large Pores,5.0,0.052311,0.081112,0.227947,-0.085042
Large Pores,5.0,0.056768,0.052284,0.202933,-0.051504
Large Pores,5.0,0.061396,0.025653,0.179027,-0.019211
Large Pores,5.0,0.066192,0.001063,0.156189,0.011933
Large Pores,5.0,0.071156,-0.021633,0.134365,0.042031
Large Pores,5.0,0.076286,-0.042571,0.113493,0.071197
Large Pores,5.0,0.081578,-0.061877,0.093505,0.099547
Large Pores,5.0,0.087032,-0.079667,0.074327,0.127201
Large Pores,5.0,0.092645,-0.096048,0.055881,0.154285
Large Pores,5.0,0.098416,-0.111116,0.038082,0.180930
Large Pores,5.0,0.104341,-0.124962,0.020840,0.207277
Large Pores,5.0,0.110418,-0.137667,0.004054,0.233477
Large Pores,5.0,0.116646,-0.149306,-0.012390,0.259703
Large Pores,5.0,0.123021,-0.159947,-0.028626,0.286151
Large Pores,5.0,0.129542,-0.169654,-0.044816,0.313056
Large Pores,5.0,0.136206,-0.178484,-0.061163,0.340710
Large Pores,5.0,0.143010,-0.186489,-0.077940,0.369492
Large Pores,5.0,0.149951,-0.193720,-0.095524,0.399919
Large Pores,5.0,0.157028,-0.200221,-0.114483,0.432743
Large Pores,5.0,0.164237,-0.206035,-0.135732,0.469147
Large Pores,5.0,0.171575,-0.211200,-0.160921,0.511200
Large Pores,5.0,0.179040,-0.215753,-0.193543,0.563131
Large Pores,5.0,0.186628,-0.219728,-0.243335,0.636311
Large Pores,5.0,0.194338,-0.223156,-0.381546,0.801784
Large Pores,5.0,0.202165,-0.226069,-0.422759,0.000000
Large Pores,5.0,0.210107,-0.228493,-0.333930,0.000000
Large Pores,5.0,0.218160,-0.230456,-0.300832,0.000000
Large Pores,5.0,0.226323,-0.231982,-0.282191,0.000000
Large Pores,5.0,0.234591,-0.233096,-0.269831,0.000000
Large Pores,5.0,0.242961,-0.233820,-0.260789,0.000000
Large Pores,5.0,0.251430,-0.234176,-0.253693,0.000000
Large Pores,5.0,0.259996,-0.234185,-0.247806,0.000000
Large Pores,5.0,0.268653,-0.233865,-0.242698,0.000000
Large Pores,5.0,0.277400,-0.233236,-0.238098,0.000000
Large Pores,5.0,0.286233,-0.232315,-0.233831,0.000000
Large Pores,5.0,0.295148,-0.231120,-0.229778,0.000000
Large Pores,5.0,0.304142,-0.229666,-0.225855,0.000000
Large Pores,5.0,0.313212,-0.227970,-0.222007,0.000000
Large Pores,5.0,0.322353,-0.226047,-0.218191,0.000000
Large Pores,5.0,0.331563,-0.223910,-0.214378,0.000000
Large Pores,5.0,0.340838,-0.221573,-0.210549,0.000000
Large Pores,5.0,0.350175,-0.219050,-0.206688,0.000000
Large Pores,5.0,0.359569,-0.216352,-0.202786,0.000000
Large Pores,5.0,0.369017,-0.213491,-0.198837,0.000000
Large Pores,5.0,0.378516,-0.210480,-0.194837,0.000000
Large Pores,5.0,0.388061,-0.207328,-0.190783,0.000000
Large Pores,5.0,0.397650,-0.204046,-0.186676,0.000000
Large Pores,5.0,0.407278,-0.200643,-0.182516,0.000000
Large Pores,5.0,0.416942,-0.197129,-0.178304,0.000000
Large Pores,5.0,0.426638,-0.193512,-0.174043,0.000000
Large Pores,5.0,0.436363,-0.189800,-0.169735,0.000000
Large Pores,5.0,0.446111,-0.186001,-0.165383,0.000000
Large Pores,5.0,0.455881,-0.182123,-0.160990,0.000000
Large Pores,5.0,0.465668,-0.178171,-0.156557,0.000000
Large Pores,5.0,0.475467,-0.174153,-0.152089,0.000000
Large Pores,5.0,0.485277,-0.170074,-0.147589,0.000000
Large Pores,5.0,0.495092,-0.165939,-0.143058,0.000000
Large Pores,5.0,0.504908,-0.161753,-0.138499,0.000000
Large Pores,5.0,0.514723,-0.157521,-0.133915,0.000000
Large Pores,5.0,0.524533,-0.153248,-0.129308,0.000000
Large Pores,5.0,0.534332,-0.148936,-0.124681,0.000000
Large Pores,5.0,0.544119,-0.144589,-0.120034,0.000000
Large Pores,5.0,0.553889,-0.140210,-0.115370,0.000000
Large Pores,5.0,0.563637,-0.135801,-0.110689,0.000000
Large Pores,5.0,0.573362,-0.131366,-0.105993,0.000000
Large Pores,5.0,0.583058,-0.126905,-0.101283,0.000000
Large Pores,5.0,0.592722,-0.122420,-0.096559,0.000000
Large Pores,5.0,0.602350,-0.117913,-0.091821,0.000000
Large Pores,5.0,0.611939,-0.113384,-0.087070,0.000000
Large Pores,5.0,0.621484,-0.108834,-0.082306,0.000000
Large Pores,5.0,0.630983,-0.104263,-0.077528,0.000000
Large Pores,5.0,0.640431,-0.099671,-0.072735,0.000000
Large Pores,5.0,0.649825,-0.095058,-0.067926,0.000000
Large Pores,5.0,0.659162,-0.090423,-0.063102,0.000000
Large Pores,5.0,0.668437,-0.085766,-0.058259,0.000000
Large Pores,5.0,0.677647,-0.081085,-0.053397,0.000000
Large Pores,5.0,0.686788,-0.076379,-0.048514,0.000000
Large Pores,5.0,0.695858,-0.071646,-0.043608,0.000000
Large Pores,5.0,0.704852,-0.066885,-0.038677,0.000000
Large Pores,5.0,0.713767,-0.062094,-0.033719,0.000000
Large Pores,5.0,0.722600,-0.057270,-0.028731,0.000000
Large Pores,5.0,0.731347,-0.052411,-0.023710,0.000000
Large Pores,5.0,0.740004,-0.047515,-0.018654,0.000000
Large Pores,5.0,0.748570,-0.042578,-0.013560,0.000000
Large Pores,5.0,0.757039,-0.037598,-0.008424,0.000000
Large Pores,5.0,0.765409,-0.032571,-0.003244,0.000000
Large Pores,5.0,0.773677,-0.027495,0.001985,0.000000
Large Pores,5.0,0.781840,-0.022366,0.007266,0.000000
Large Pores,5.0,0.789893,-0.017180,0.012602,0.000000
Large Pores,5.0,0.797835,-0.011933,0.017997,0.000000
Large Pores,5.0,0.805662,-0.006622,0.023456,0.000000
Large Pores,5.0,0.813372,-0.001243,0.028983,0.000000
Large Pores,5.0,0.820960,0.004210,0.034582,0.000000
Large Pores,5.0,0.828425,0.009740,0.040256,0.000000
Large Pores,5.0,0.835763,0.015352,0.046012,0.000000
Large Pores,5.0,0.842972,0.021051,0.051853,0.000000
Large Pores,5.0,0.850049,0.026841,0.057785,0.000000
Large Pores,5.0,0.856990,0.032729,0.063812,0.000000
Large Pores,5.0,0.863794,0.038718,0.069941,0.000000
Large Pores,5.0,0.870458,0.044816,0.076175,0.000000
Large Pores,5.0,0.876979,0.051028,0.082521,0.000000
Large Pores,5.0,0.883354,0.057360,0.088984,0.000000
Large Pores,5.0,0.889582,0.063819,0.095572,0.000000
Large Pores,5.0,0.895659,0.070412,0.102289,0.000000
Large Pores,5.0,0.901584,0.077147,0.109143,0.000000
Large Pores,5.0,0.907355,0.084031,0.116140,0.000000
Large Pores,5.0,0.912968,0.091072,0.123289,0.000000
Large Pores,5.0,0.918422,0.098281,0.130595,0.000000
Large Pores,5.0,0.923714,0.105666,0.138068,0.000000
Large Pores,5.0,0.928844,0.113240,0.145716,0.000000
Large Pores,5.0,0.933808,0.121013,0.153548,0.000000
Large Pores,5.0,0.938604,0.128998,0.161572,0.000000
Large Pores,5.0,0.943232,0.137210,0.169798,0.000000
Large Pores,5.0,0.947689,0.145666,0.178235,0.000000
Large Pores,5.0,0.951973,0.154382,0.186895,0.000000
Large Pores,5.0,0.956083,0.163379,0.195785,0.000000
Large Pores,5.0,0.960017,0.172679,0.204915,0.000000
Large Pores,5.0,0.963774,0.182309,0.214294,0.000000
Large Pores,5.0,0.967352,0.192299,0.223929,0.000000
Large Pores,5.0,0.970749,0.202682,0.233833,0.000000
Large Pores,5.0,0.973966,0.213499,0.244040,0.000000
Large Pores,5.0,0.976999,0.224798,0.254643,0.000000
Large Pores,5.0,0.979849,0.236633,0.265837,0.000000
Large Pores,5.0,0.982514,0.249074,0.277848,0.000000
Large Pores,5.0,0.984992,0.262201,0.290812,0.000000
Large Pores,5.0,0.987284,0.276116,0.304804,0.000000
Large Pores,5.0,0.989388,0.290944,0.319925,0.000000
Large Pores,5.0,0.991303,0.306848,0.336343,0.000000
Large Pores,5.0,0.993029,0.324038,0.354297,0.000000
Large Pores,5.0,0.994564,0.342796,0.374122,0.000000
Large Pores,5.0,0.995909,0.363513,0.396290,0.000000
Large Pores,5.0,0.997063,0.386754,0.421487,0.000000
Large Pores,5.0,0.998026,0.413380,0.450766,0.000000
Large Pores,5.0,0.998796,0.444801,0.485865,0.000000
Large Pores,5.0,0.999374,0.483559,0.529981,0.000000
Large Pores,5.0,0.999759,0.534900,0.589879,0.000000
Large Pores,5.0,0.999952,0.609946,0.679454,0.000000
Large Pores,10.0,0.999952,0.618796,0.647125,-0.390669
Large Pores,10.0,0.999759,0.545263,0.542095,-0.282380
Large Pores,10.0,0.999374,0.494741,0.473509,-0.210505
Large Pores,10.0,0.998796,0.456391,0.424532,-0.158097
Large Pores,10.0,0.998026,0.425102,0.386671,-0.116781
Large Pores,10.0,0.997063,0.398399,0.355928,-0.082569
Large Pores,10.0,0.995909,0.374911,0.330174,-0.053308
Large Pores,10.0,0.994564,0.353803,0.308167,-0.027719
Large Pores,10.0,0.993029,0.334527,0.289150,-0.005002
Large Pores,10.0,0.991303,0.316703,0.272654,0.015357
Large Pores,10.0,0.989388,0.300060,0.258420,0.033673
Large Pores,10.0,0.987284,0.284394,0.246370,0.050092
Large Pores,10.0,0.984992,0.269549,0.236668,0.064559
Large Pores,10.0,0.982514,0.255406,0.230014,0.076594
Large Pores,10.0,0.979849,0.241866,0.229537,0.083808
Large Pores,10.0,0.976999,0.228851,0.219849,0.000000
Large Pores,10.0,0.973966,0.216298,0.200958,0.000000
Large Pores,10.0,0.970749,0.204154,0.186708,0.000000
Large Pores,10.0,0.967352,0.192372,0.173924,0.000000
Large Pores,10.0,0.963774,0.180917,0.161931,0.000000
Large Pores,10.0,0.960017,0.169755,0.150468,0.000000
Large Pores,10.0,0.956083,0.158859,0.139405,0.000000
Large Pores,10.0,0.951973,0.148204,0.128663,0.000000
Large Pores,10.0,0.947689,0.137769,0.118191,0.000000
Large Pores,10.0,0.943232,0.127536,0.107952,0.000000
Large Pores,10.0,0.938604,0.117489,0.097920,0.000000
Large Pores,10.0,0.933808,0.107612,0.088070,0.000000
Large Pores,10.0,0.928844,0.097892,0.078387,0.000000
Large Pores,10.0,0.923714,0.088318,0.068854,0.000000
Large Pores,10.0,0.918422,0.078879,0.059459,0.000000
Large Pores,10.0,0.912968,0.069565,0.050190,0.000000
Large Pores,10.0,0.907355,0.060366,0.041036,0.000000
Large Pores,10.0,0.901584,0.051274,0.031989,0.000000
Large Pores,10.0,0.895659,0.042282,0.023040,0.000000
Large Pores,10.0,0.889582,0.033381,0.014180,0.000000
Large Pores,10.0,0.883354,0.024565,0.005404,0.000000
Large Pores,10.0,0.876979,0.015827,-0.003297,0.000000
Large Pores,10.0,0.870458,0.007161,-0.011929,0.000000
Large Pores,10.0,0.863794,-0.001440,-0.020498,0.000000
Large Pores,10.0,0.856990,-0.009982,-0.029010,0.000000
Large Pores,10.0,0.850049,-0.018471,-0.037471,0.000000
Large Pores,10.0,0.842972,-0.026912,-0.045888,0.000000
Large Pores,10.0,0.835763,-0.035311,-0.054265,0.000000
Large Pores,10.0,0.828425,-0.043673,-0.062609,0.000000
Large Pores,10.0,0.820960,-0.052005,-0.070924,0.000000
Large Pores,10.0,0.813372,-0.060311,-0.079217,0.000000
Large Pores,10.0,0.805662,-0.068598,-0.087493,0.000000
Large Pores,10.0,0.797835,-0.076870,-0.095757,0.000000
Large Pores,10.0,0.789893,-0.085133,-0.104015,0.000000
Large Pores,10.0,0.781840,-0.093392,-0.112271,0.000000
Large Pores,10.0,0.773677,-0.101653,-0.120533,0.000000
Large Pores,10.0,0.765409,-0.109921,-0.128804,0.000000
Large Pores,10.0,0.757039,-0.118201,-0.137090,0.000000
Large Pores,10.0,0.748570,-0.126499,-0.145397,0.000000
Large Pores,10.0,0.740004,-0.134820,-0.153730,0.000000
Large Pores,10.0,0.731347,-0.143170,-0.162095,0.000000
Large Pores,10.0,0.722600,-0.151554,-0.170496,0.000000
Large Pores,10.0,0.713767,-0.159977,-0.178940,0.000000
Large Pores,10.0,0.704852,-0.168444,-0.187431,0.000000
Large Pores,10.0,0.695858,-0.176961,-0.195975,0.000000
Large Pores,10.0,0.686788,-0.185533,-0.204577,0.000000
Large Pores,10.0,0.677647,-0.194165,-0.213241,0.000000
Large Pores,10.0,0.668437,-0.202862,-0.221975,0.000000
Large Pores,10.0,0.659162,-0.211629,-0.230781,0.000000
Large Pores,10.0,0.649825,-0.220471,-0.239667,0.000000
Large Pores,10.0,0.640431,-0.229393,-0.248635,0.000000
Large Pores,10.0,0.630983,-0.238400,-0.257692,0.000000
Large Pores,10.0,0.621484,-0.247496,-0.266841,0.000000
Large Pores,10.0,0.611939,-0.256686,-0.276088,0.000000
Large Pores,10.0,0.602350,-0.265974,-0.285436,0.000000
Large Pores,10.0,0.592722,-0.275365,-0.294891,0.000000
Large Pores,10.0,0.583058,-0.284862,-0.304456,0.000000
Large Pores,10.0,0.573362,-0.294470,-0.314135,0.000000
Large Pores,10.0,0.563637,-0.304192,-0.323932,0.000000
Large Pores,10.0,0.553889,-0.314032,-0.333851,0.000000
Large Pores,10.0,0.544119,-0.323993,-0.343894,0.000000
Large Pores,10.0,0.534332,-0.334078,-0.354066,0.000000
Large Pores,10.0,0.524533,-0.344291,-0.364369,0.000000
Large Pores,10.0,0.514723,-0.354633,-0.374805,0.000000
Large Pores,10.0,0.504908,-0.365108,-0.385377,0.000000
Large Pores,10.0,0.495092,-0.375717,-0.396088,0.000000
Large Pores,10.0,0.485277,-0.386463,-0.406938,0.000000
Large Pores,10.0,0.475467,-0.397347,-0.417930,0.000000
Large Pores,10.0,0.465668,-0.408370,-0.429065,0.000000
Large Pores,10.0,0.455881,-0.419534,-0.440343,0.000000
Large Pores,10.0,0.446111,-0.430840,-0.451765,0.000000
Large Pores,10.0,0.436363,-0.442287,-0.463332,0.000000
Large Pores,10.0,0.426638,-0.453876,-0.475042,0.000000
Large Pores,10.0,0.416942,-0.465607,-0.486896,0.000000
Large Pores,10.0,0.407278,-0.477479,-0.498893,0.000000
Large Pores,10.0,0.397650,-0.489493,-0.511030,0.000000
Large Pores,10.0,0.388061,-0.501645,-0.523306,0.000000
Large Pores,10.0,0.378516,-0.513936,-0.535719,0.000000
Large Pores,10.0,0.369017,-0.526362,-0.548266,0.000000
Large Pores,10.0,0.359569,-0.538923,-0.560944,0.000000
Large Pores,10.0,0.350175,-0.551616,-0.573748,0.000000
Large Pores,10.0,0.340838,-0.564437,-0.586676,0.000000
Large Pores,10.0,0.331563,-0.577384,-0.599722,0.000000
Large Pores,10.0,0.322353,-0.590453,-0.612881,0.000000
Large Pores,10.0,0.313212,-0.603641,-0.626148,0.000000
Large Pores,10.0,0.304142,-0.616942,-0.639518,0.000000
Large Pores,10.0,0.295148,-0.630354,-0.652982,0.000000
Large Pores,10.0,0.286233,-0.643871,-0.666537,0.000000
Large Pores,10.0,0.277400,-0.657488,-0.680173,0.000000
Large Pores,10.0,0.268653,-0.671199,-0.693886,0.000000
Large Pores,10.0,0.259996,-0.684999,-0.707667,0.000000
Large Pores,10.0,0.251430,-0.698882,-0.721509,0.000000
Large Pores,10.0,0.242961,-0.712841,-0.735406,0.000000
Large Pores,10.0,0.234591,-0.726869,-0.749351,0.000000
Large Pores,10.0,0.226323,-0.740960,-0.763336,0.000000
Large Pores,10.0,0.218160,-0.755105,-0.777356,0.000000
Large Pores,10.0,0.210107,-0.769296,-0.791403,0.000000
Large Pores,10.0,0.202165,-0.783525,-0.805471,0.000000
Large Pores,10.0,0.194338,-0.797782,-0.819553,0.000000
Large Pores,10.0,0.186628,-0.812058,-0.833644,0.000000
Large Pores,10.0,0.179040,-0.826341,-0.847735,0.000000
Large Pores,10.0,0.171575,-0.840620,-0.861819,0.000000
Large Pores,10.0,0.164237,-0.854882,-0.875888,0.000000
Large Pores,10.0,0.157028,-0.869112,-0.889932,0.000000
Large Pores,10.0,0.149951,-0.883294,-0.903939,0.000000
Large Pores,10.0,0.143010,-0.897410,-0.917897,0.000000
Large Pores,10.0,0.136206,-0.911441,-0.931788,0.000000
Large Pores,10.0,0.129542,-0.925361,-0.945596,0.000000
Large Pores,10.0,0.123021,-0.939144,-0.959295,0.000000
Large Pores,10.0,0.116646,-0.952759,-0.972860,0.000000
Large Pores,10.0,0.110418,-0.966169,-0.986256,0.000000
Large Pores,10.0,0.104341,-0.979330,-0.999446,0.000000
Large Pores,10.0,0.098416,-0.992192,-1.012379,0.000000
Large Pores,10.0,0.092645,-1.004695,-1.025000,0.000000
Large Pores,10.0,0.087032,-1.016767,-1.037239,0.000000
Large Pores,10.0,0.081578,-1.028323,-1.049013,0.000000
Large Pores,10.0,0.076286,-1.039263,-1.060222,0.000000
Large Pores,10.0,0.071156,-1.049464,-1.070747,0.000000
Large Pores,10.0,0.066192,-1.058783,-1.080442,0.000000
Large Pores,10.0,0.061396,-1.067046,-1.089136,0.000000
Large Pores,10.0,0.056768,-1.074047,-1.096619,0.000000
Large Pores,10.0,0.052311,-1.079538,-1.102643,0.000000
Large Pores,10.0,0.048027,-1.083223,-1.106911,0.000000
Large Pores,10.0,0.043917,-1.084751,-1.109066,0.000000
Large Pores,10.0,0.039983,-1.083701,-1.108685,0.000000
Large Pores,10.0,0.036226,-1.079579,-1.105265,0.000000
Large Pores,10.0,0.032648,-1.071800,-1.098214,0.000000
Large Pores,10.0,0.029251,-1.059679,-1.086838,0.000000
Large Pores,10.0,0.026034,-1.042424,-1.070331,0.000000
Large Pores,10.0,0.023001,-1.019129,-1.047769,0.000000
Large Pores,10.0,0.020151,-0.988771,-1.018111,0.000000
Large Pores,10.0,0.017486,-0.950225,-0.980207,0.000000
Large Pores,10.0,0.015008,-0.902293,-0.932827,0.000000
Large Pores,10.0,0.012716,-0.843749,-0.874713,0.000000
Large Pores,10.0,0.010612,-0.773426,-0.804656,0.000000
Large Pores,10.0,0.008697,-0.690332,-0.721620,0.000000
Large Pores,10.0,0.006971,-0.593808,-0.624898,0.000000
Large Pores,10.0,0.005436,-0.483719,-0.514307,0.000000
Large Pores,10.0,0.004091,-0.360656,-0.390398,0.000000
Large Pores,10.0,0.002937,-0.226125,-0.254645,0.000000
Large Pores,10.0,0.001974,-0.082655,-0.109562,0.000000
Large Pores,10.0,0.001204,0.066215,0.041304,0.000000
Large Pores,10.0,0.000626,0.216113,0.193546,0.000000
Large Pores,10.0,0.000241,0.362181,0.342242,0.000000
Large Pores,10.0,0.000048,0.499482,0.482366,0.000000
Large Pores,10.0,0.000048,0.623474,0.609260,0.000000
Large Pores,10.0,0.000241,0.732251,0.720945,0.000000
Large Pores,10.0,0.000626,0.823641,0.815154,0.000000
Large Pores,10.0,0.001204,0.896043,0.890177,0.000000
Large Pores,10.0,0.001974,0.948820,0.945253,0.000000
Large Pores,10.0,0.002937,0.982402,0.980696,0.000000
Large Pores,10.0,0.004091,0.998168,0.997761,0.000000
Large Pores,10.0,0.005436,0.998192,0.998389,0.000000
Large Pores,10.0,0.006971,0.984940,0.984873,0.000000
Large Pores,10.0,0.008697,0.960993,0.959537,0.000000
Large Pores,10.0,0.010612,0.928835,0.924397,0.000000
Large Pores,10.0,0.012716,0.890705,0.880711,0.000000
Large Pores,10.0,0.015008,0.848527,0.827741,0.000000
Large Pores,10.0,0.017486,0.803887,0.754161,0.000000
Large Pores,10.0,0.020151,0.758051,0.710160,-0.511332
Large Pores,10.0,0.023001,0.711991,0.702736,-0.490638
Large Pores,10.0,0.026034,0.666438,0.679683,-0.457025
Large Pores,10.0,0.029251,0.621919,0.652406,-0.420041
Large Pores,10.0,0.032648,0.578801,0.623631,-0.381983
Large Pores,10.0,0.036226,0.537326,0.594464,-0.343803
Large Pores,10.0,0.039983,0.497640,0.565467,-0.305988
Large Pores,10.0,0.043917,0.459819,0.536956,-0.268803
Large Pores,10.0,0.048027,0.423887,0.509112,-0.232393
Large Pores,10.0,0.052311,0.389831,0.482042,-0.196827
Large Pores,10.0,0.056768,0.357612,0.455799,-0.162121
Large Pores,10.0,0.061396,0.327173,0.430404,-0.128261
Large Pores,10.0,0.066192,0.298449,0.405855,-0.095206
Large Pores,10.0,0.071156,0.271365,0.382131,-0.062898
Large Pores,10.0,0.076286,0.245846,0.359200,-0.031266
Large Pores,10.0,0.081578,0.221816,0.337021,-0.000229
Large Pores,10.0,0.087032,0.199199,0.315542,0.030306
Large Pores,10.0,0.092645,0.177922,0.294707,0.060440
Large Pores,10.0,0.098416,0.157915,0.274449,0.090283
Large Pores,10.0,0.104341,0.139112,0.254696,0.119958
Large Pores,10.0,0.110418,0.121448,0.235361,0.149603
Large Pores,10.0,0.116646,0.104866,0.216347,0.179376
Large Pores,10.0,0.123021,0.089308,0.197535,0.209462
Large Pores,10.0,0.129542,0.074721,0.178779,0.240081
Large Pores,10.0,0.136206,0.061057,0.159895,0.271512
Large Pores,10.0,0.143010,0.048270,0.140635,0.304113
Large Pores,10.0,0.149951,0.036315,0.120653,0.338373
Large Pores,10.0,0.157028,0.025151,0.099433,0.374995
Large Pores,10.0,0.164237,0.014741,0.076145,0.415078
Large Pores,10.0,0.171575,0.005048,0.049302,0.460516
Large Pores,10.0,0.179040,-0.003963,0.015786,0.515141
Large Pores,10.0,0.186628,-0.012322,-0.033023,0.589108
Large Pores,10.0,0.194338,-0.020062,-0.157147,0.743420
Large Pores,10.0,0.202165,-0.027211,-0.198653,0.000000
Large Pores,10.0,0.210107,-0.033796,-0.128803,0.000000
Large Pores,10.0,0.218160,-0.039843,-0.105891,0.000000
Large Pores,10.0,0.226323,-0.045378,-0.094951,0.000000
Large Pores,10.0,0.234591,-0.050424,-0.089090,0.000000
Large Pores,10.0,0.242961,-0.055004,-0.085828,0.000000
Large Pores,10.0,0.251430,-0.059140,-0.084019,0.000000
Large Pores,10.0,0.259996,-0.062852,-0.083057,0.000000
Large Pores,10.0,0.268653,-0.066161,-0.082587,0.000000
Large Pores,10.0,0.277400,-0.069085,-0.082393,0.000000
Large Pores,10.0,0.286233,-0.071644,-0.082333,0.000000
Large Pores,10.0,0.295148,-0.073855,-0.082314,0.000000
Large Pores,10.0,0.304142,-0.075734,-0.082273,0.000000
Large Pores,10.0,0.313212,-0.077299,-0.082167,0.000000
Large Pores,10.0,0.322353,-0.078565,-0.081967,0.000000
Large Pores,10.0,0.331563,-0.079547,-0.081654,0.000000
Large Pores,10.0,0.340838,-0.080259,-0.081214,0.000000
Large Pores,10.0,0.350175,-0.080717,-0.080640,0.000000
Large Pores,10.0,0.359569,-0.080933,-0.079927,0.000000
Large Pores,10.0,0.369017,-0.080920,-0.079075,0.000000
Large Pores,10.0,0.378516,-0.080690,-0.078084,0.000000
Large Pores,10.0,0.388061,-0.080256,-0.076955,0.000000
Large Pores,10.0,0.397650,-0.079629,-0.075693,0.000000
